_time,_value,_field,location
2023-04-28T01:55:00Z,24.01578947,temperature,livingroom
2023-04-28T02:00:00Z,24.311,temperature,livingroom
2023-04-28T02:05:00Z,24.6325,temperature,livingroom
2023-04-28T02:10:00Z,24.87588235,temperature,livingroom
2023-04-28T02:15:00Z,24.95333333,temperature,livingroom
2023-04-28T02:20:00Z,24.86882353,temperature,livingroom
2023-04-28T02:25:00Z,24.49941176,temperature,livingroom
2023-04-28T02:30:00Z,24.27,temperature,livingroom
2023-04-28T02:35:00Z,24.1685,temperature,livingroom
2023-04-28T02:40:00Z,24.165,temperature,livingroom
2023-04-28T02:45:00Z,24.11263158,temperature,livingroom
2023-04-28T02:50:00Z,24.10157895,temperature,livingroom
2023-04-28T02:55:00Z,24.0875,temperature,livingroom
2023-04-28T03:00:00Z,24.115,temperature,livingroom
2023-04-28T03:05:00Z,24.149,temperature,livingroom
2023-04-28T03:10:00Z,24.1135,temperature,livingroom
2023-04-28T03:15:00Z,24.11,temperature,livingroom
2023-04-28T03:20:00Z,24.15529412,temperature,livingroom
2023-04-28T03:25:00Z,24.12736842,temperature,livingroom
2023-04-28T03:30:00Z,24.07526316,temperature,livingroom
2023-04-28T03:35:00Z,24.06941176,temperature,livingroom
2023-04-28T03:40:00Z,24.1,temperature,livingroom
2023-04-28T03:45:00Z,24.1165,temperature,livingroom
2023-04-28T03:50:00Z,24.1,temperature,livingroom
2023-04-28T03:55:00Z,24.14888889,temperature,livingroom
2023-04-28T04:00:00Z,24.21,temperature,livingroom
2023-04-28T04:05:00Z,24.2595,temperature,livingroom
2023-04-28T04:10:00Z,24.22058824,temperature,livingroom
2023-04-28T04:15:00Z,24.39944444,temperature,livingroom
2023-04-28T04:20:00Z,24.46,temperature,livingroom
2023-04-28T04:25:00Z,24.3655,temperature,livingroom
2023-04-28T04:30:00Z,24.4,temperature,livingroom
2023-04-28T04:35:00Z,24.37947368,temperature,livingroom
2023-04-28T04:40:00Z,24.164375,temperature,livingroom
2023-04-28T04:45:00Z,24.06888889,temperature,livingroom
2023-04-28T04:50:00Z,23.93315789,temperature,livingroom
2023-04-28T04:55:00Z,23.92611111,temperature,livingroom
2023-04-28T05:00:00Z,23.9915,temperature,livingroom
2023-04-28T05:05:00Z,24.0255,temperature,livingroom
2023-04-28T05:10:00Z,23.56444444,temperature,livingroom
2023-04-28T05:15:00Z,22.74444444,temperature,livingroom
2023-04-28T05:20:00Z,22.7735,temperature,livingroom
2023-04-28T05:25:00Z,22.2105,temperature,livingroom
2023-04-28T05:30:00Z,22.32777778,temperature,livingroom
2023-04-28T05:35:00Z,21.99833333,temperature,livingroom
2023-04-28T05:40:00Z,22.102,temperature,livingroom
2023-04-28T05:45:00Z,21.838,temperature,livingroom
2023-04-28T05:50:00Z,21.97705882,temperature,livingroom
2023-04-28T05:55:00Z,21.57722222,temperature,livingroom
2023-04-28T06:00:00Z,21.49833333,temperature,livingroom
2023-04-28T06:05:00Z,21.2235,temperature,livingroom
2023-04-28T06:10:00Z,21.3,temperature,livingroom
2023-04-28T06:15:00Z,21.0275,temperature,livingroom
2023-04-28T06:20:00Z,20.90222222,temperature,livingroom
2023-04-28T06:25:00Z,20.7625,temperature,livingroom
2023-04-28T06:30:00Z,20.9,temperature,livingroom
2023-04-28T06:35:00Z,20.71777778,temperature,livingroom
2023-04-28T06:40:00Z,20.80529412,temperature,livingroom
2023-04-28T06:45:00Z,20.67555556,temperature,livingroom
2023-04-28T06:50:00Z,20.56,temperature,livingroom
2023-04-28T06:55:00Z,20.5805,temperature,livingroom
2023-04-28T07:00:00Z,20.59266667,temperature,livingroom
2023-04-28T07:05:00Z,20.56,temperature,livingroom
2023-04-28T07:10:00Z,20.36411765,temperature,livingroom
2023-04-28T07:15:00Z,20.41947368,temperature,livingroom
2023-04-28T07:20:00Z,20.045625,temperature,livingroom
2023-04-28T07:25:00Z,20.182,temperature,livingroom
2023-04-28T07:30:00Z,19.94375,temperature,livingroom
2023-04-28T07:35:00Z,20.07352941,temperature,livingroom
2023-04-28T07:40:00Z,19.815,temperature,livingroom
2023-04-28T07:45:00Z,19.82882353,temperature,livingroom
2023-04-28T07:50:00Z,19.60470588,temperature,livingroom
2023-04-28T07:55:00Z,19.523,temperature,livingroom
2023-04-28T08:00:00Z,19.52263158,temperature,livingroom
2023-04-28T08:05:00Z,19.53117647,temperature,livingroom
2023-04-28T08:10:00Z,19.455,temperature,livingroom
2023-04-28T08:15:00Z,19.36944444,temperature,livingroom
2023-04-28T08:20:00Z,19.56777778,temperature,livingroom
2023-04-28T08:25:00Z,20.02125,temperature,livingroom
2023-04-28T08:30:00Z,20.4665,temperature,livingroom
2023-04-28T08:35:00Z,20.8535,temperature,livingroom
2023-04-28T08:40:00Z,21.111875,temperature,livingroom
2023-04-28T08:45:00Z,21.26166667,temperature,livingroom
2023-04-28T08:50:00Z,21.3695,temperature,livingroom
2023-04-28T08:55:00Z,21.368,temperature,livingroom
2023-04-28T09:00:00Z,21.42833333,temperature,livingroom
2023-04-28T09:05:00Z,21.49166667,temperature,livingroom
2023-04-28T09:10:00Z,21.49666667,temperature,livingroom
2023-04-28T09:15:00Z,21.58315789,temperature,livingroom
2023-04-28T09:20:00Z,21.61052632,temperature,livingroom
2023-04-28T09:25:00Z,21.71933333,temperature,livingroom
2023-04-28T09:30:00Z,21.76473684,temperature,livingroom
2023-04-28T09:35:00Z,21.8,temperature,livingroom
2023-04-28T09:40:00Z,21.83368421,temperature,livingroom
2023-04-28T09:45:00Z,21.90875,temperature,livingroom
2023-04-28T09:50:00Z,21.92736842,temperature,livingroom
2023-04-28T09:55:00Z,21.91,temperature,livingroom
2023-04-28T10:00:00Z,21.965,temperature,livingroom
2023-04-28T10:05:00Z,22.02055556,temperature,livingroom
2023-04-28T10:10:00Z,22.03875,temperature,livingroom
2023-04-28T10:15:00Z,22.1475,temperature,livingroom
2023-04-28T10:20:00Z,22.13470588,temperature,livingroom
2023-04-28T10:25:00Z,22.14294118,temperature,livingroom
2023-04-28T10:30:00Z,22.13375,temperature,livingroom
2023-04-28T10:35:00Z,22.1415,temperature,livingroom
2023-04-28T10:40:00Z,22.1565,temperature,livingroom
2023-04-28T10:45:00Z,22.13947368,temperature,livingroom
2023-04-28T10:50:00Z,22.16125,temperature,livingroom
2023-04-28T10:55:00Z,22.14052632,temperature,livingroom
2023-04-28T11:00:00Z,22.152,temperature,livingroom
2023-04-28T11:05:00Z,22.17052632,temperature,livingroom
2023-04-28T11:10:00Z,22.20647059,temperature,livingroom
2023-04-28T11:15:00Z,22.20105263,temperature,livingroom
2023-04-28T11:20:00Z,22.1485,temperature,livingroom
2023-04-28T11:25:00Z,22.14842105,temperature,livingroom
2023-04-28T11:30:00Z,22.22571429,temperature,livingroom
2023-04-28T11:35:00Z,22.27857143,temperature,livingroom
2023-04-28T11:40:00Z,22.21722222,temperature,livingroom
2023-04-28T11:45:00Z,22.20133333,temperature,livingroom
2023-04-28T11:50:00Z,22.216,temperature,livingroom
2023-04-28T11:55:00Z,22.22333333,temperature,livingroom
2023-04-28T12:00:00Z,22.22066667,temperature,livingroom
2023-04-28T12:05:00Z,22.33090909,temperature,livingroom
2023-04-28T12:10:00Z,22.29529412,temperature,livingroom
2023-04-28T12:15:00Z,22.256,temperature,livingroom
2023-04-28T12:20:00Z,22.279375,temperature,livingroom
2023-04-28T12:25:00Z,22.27,temperature,livingroom
2023-04-28T12:30:00Z,22.25125,temperature,livingroom
2023-04-28T12:35:00Z,22.27473684,temperature,livingroom
2023-04-28T12:40:00Z,22.28210526,temperature,livingroom
2023-04-28T12:45:00Z,22.30368421,temperature,livingroom
2023-04-28T12:50:00Z,22.3285,temperature,livingroom
2023-04-28T12:55:00Z,22.35555556,temperature,livingroom
2023-04-28T13:00:00Z,22.21421053,temperature,livingroom
2023-04-28T13:05:00Z,22.271,temperature,livingroom
2023-04-28T13:10:00Z,22.23222222,temperature,livingroom
2023-04-28T13:15:00Z,22.20882353,temperature,livingroom
2023-04-28T13:20:00Z,22.29,temperature,livingroom
2023-04-28T13:25:00Z,22.31833333,temperature,livingroom
2023-04-28T13:30:00Z,22.34,temperature,livingroom
2023-04-28T13:35:00Z,22.30235294,temperature,livingroom
2023-04-28T13:40:00Z,22.1075,temperature,livingroom
2023-04-28T13:45:00Z,21.814,temperature,livingroom
2023-04-28T13:50:00Z,21.73588235,temperature,livingroom
2023-04-28T13:55:00Z,21.70388889,temperature,livingroom
2023-04-28T14:00:00Z,21.87263158,temperature,livingroom
2023-04-28T14:05:00Z,21.9485,temperature,livingroom
2023-04-28T14:10:00Z,21.91470588,temperature,livingroom
2023-04-28T14:15:00Z,21.86470588,temperature,livingroom
2023-04-28T14:20:00Z,21.69631579,temperature,livingroom
2023-04-28T14:25:00Z,21.742,temperature,livingroom
2023-04-28T14:30:00Z,21.68315789,temperature,livingroom
2023-04-28T14:35:00Z,21.68764706,temperature,livingroom
2023-04-28T14:40:00Z,21.68928571,temperature,livingroom
2023-04-28T14:45:00Z,21.4435,temperature,livingroom
2023-04-28T14:50:00Z,21.40684211,temperature,livingroom
2023-04-28T14:55:00Z,21.36947368,temperature,livingroom
2023-04-28T15:00:00Z,21.56,temperature,livingroom
2023-04-28T15:05:00Z,21.61263158,temperature,livingroom
2023-04-28T15:10:00Z,21.52466667,temperature,livingroom
2023-04-28T15:15:00Z,21.36052632,temperature,livingroom
2023-04-28T15:20:00Z,21.31388889,temperature,livingroom
2023-04-28T15:25:00Z,21.1725,temperature,livingroom
2023-04-28T15:30:00Z,21.19055556,temperature,livingroom
2023-04-28T15:35:00Z,21.15647059,temperature,livingroom
2023-04-28T15:40:00Z,21.35769231,temperature,livingroom
2023-04-28T15:45:00Z,21.85263158,temperature,livingroom
2023-04-28T15:50:00Z,22.318,temperature,livingroom
2023-04-28T15:55:00Z,22.66210526,temperature,livingroom
2023-04-28T16:00:00Z,22.928,temperature,livingroom
2023-04-28T16:05:00Z,23.14823529,temperature,livingroom
2023-04-28T16:10:00Z,23.163125,temperature,livingroom
2023-04-28T16:15:00Z,23.25,temperature,livingroom
2023-04-28T16:20:00Z,23.57117647,temperature,livingroom
2023-04-28T16:25:00Z,23.90176471,temperature,livingroom
2023-04-28T16:30:00Z,24.003125,temperature,livingroom
2023-04-28T16:35:00Z,24.16263158,temperature,livingroom
2023-04-28T16:40:00Z,24.390625,temperature,livingroom
2023-04-28T16:45:00Z,24.6365,temperature,livingroom
2023-04-28T16:50:00Z,24.759,temperature,livingroom
2023-04-28T16:55:00Z,24.79222222,temperature,livingroom
2023-04-28T17:00:00Z,24.54333333,temperature,livingroom
2023-04-28T17:05:00Z,24.05277778,temperature,livingroom
2023-04-28T17:10:00Z,23.72058824,temperature,livingroom
2023-04-28T17:15:00Z,23.56894737,temperature,livingroom
2023-04-28T17:20:00Z,23.4635,temperature,livingroom
2023-04-28T17:25:00Z,23.47,temperature,livingroom
2023-04-28T17:30:00Z,23.49588235,temperature,livingroom
2023-04-28T17:35:00Z,23.57157895,temperature,livingroom
2023-04-28T17:40:00Z,23.57,temperature,livingroom
2023-04-28T17:45:00Z,23.57,temperature,livingroom
2023-04-28T17:50:00Z,23.57,temperature,livingroom
2023-04-28T17:55:00Z,23.57,temperature,livingroom
2023-04-28T18:00:00Z,23.57,temperature,livingroom
2023-04-28T18:05:00Z,23.6105,temperature,livingroom
2023-04-28T18:10:00Z,24.0155,temperature,livingroom
2023-04-28T18:15:00Z,24.44789474,temperature,livingroom
2023-04-28T18:20:00Z,24.84,temperature,livingroom
2023-04-28T18:25:00Z,25.15117647,temperature,livingroom
2023-04-28T18:30:00Z,25.3775,temperature,livingroom
2023-04-28T18:35:00Z,25.62315789,temperature,livingroom
2023-04-28T18:40:00Z,25.825,temperature,livingroom
2023-04-28T18:45:00Z,26.06352941,temperature,livingroom
2023-04-28T18:50:00Z,26.16352941,temperature,livingroom
2023-04-28T18:55:00Z,26.479,temperature,livingroom
2023-04-28T19:00:00Z,26.561,temperature,livingroom
2023-04-28T19:05:00Z,26.66111111,temperature,livingroom
2023-04-28T19:10:00Z,26.50333333,temperature,livingroom
2023-04-28T19:15:00Z,25.88222222,temperature,livingroom
2023-04-28T19:20:00Z,25.531,temperature,livingroom
2023-04-28T19:25:00Z,25.4105,temperature,livingroom
2023-04-28T19:30:00Z,25.24,temperature,livingroom
2023-04-28T19:35:00Z,25.25941176,temperature,livingroom
2023-04-28T19:40:00Z,25.23352941,temperature,livingroom
2023-04-28T19:45:00Z,25.136875,temperature,livingroom
2023-04-28T19:50:00Z,25.015625,temperature,livingroom
2023-04-28T19:55:00Z,24.87368421,temperature,livingroom
2023-04-28T20:00:00Z,24.84235294,temperature,livingroom
2023-04-28T20:05:00Z,24.747,temperature,livingroom
2023-04-28T20:10:00Z,24.801875,temperature,livingroom
2023-04-28T20:15:00Z,24.81933333,temperature,livingroom
2023-04-28T20:20:00Z,24.669375,temperature,livingroom
2023-04-28T20:25:00Z,24.395,temperature,livingroom
2023-04-28T20:30:00Z,24.1955,temperature,livingroom
2023-04-28T20:35:00Z,24.14470588,temperature,livingroom
2023-04-28T20:40:00Z,24.1425,temperature,livingroom
2023-04-28T20:45:00Z,24.16388889,temperature,livingroom
2023-04-28T20:50:00Z,24.108125,temperature,livingroom
2023-04-28T20:55:00Z,24.0545,temperature,livingroom
2023-04-28T21:00:00Z,24.06,temperature,livingroom
2023-04-28T21:05:00Z,24.05529412,temperature,livingroom
2023-04-28T21:10:00Z,24.17176471,temperature,livingroom
2023-04-28T21:15:00Z,24.16375,temperature,livingroom
2023-04-28T21:20:00Z,24.14555556,temperature,livingroom
2023-04-28T21:25:00Z,24.10333333,temperature,livingroom
2023-04-28T21:30:00Z,24.12473684,temperature,livingroom
2023-04-28T21:35:00Z,24.12357143,temperature,livingroom
2023-04-28T21:40:00Z,24.04944444,temperature,livingroom
2023-04-28T21:45:00Z,23.97052632,temperature,livingroom
2023-04-28T21:50:00Z,23.93125,temperature,livingroom
2023-04-28T21:55:00Z,23.97529412,temperature,livingroom
2023-04-28T22:00:00Z,24.03421053,temperature,livingroom
2023-04-28T22:05:00Z,23.95578947,temperature,livingroom
2023-04-28T22:10:00Z,23.92263158,temperature,livingroom
2023-04-28T22:15:00Z,23.91411765,temperature,livingroom
2023-04-28T22:20:00Z,23.72894737,temperature,livingroom
2023-04-28T22:25:00Z,23.70666667,temperature,livingroom
2023-04-28T22:30:00Z,23.691,temperature,livingroom
2023-04-28T22:35:00Z,23.705625,temperature,livingroom
2023-04-28T22:40:00Z,23.60111111,temperature,livingroom
2023-04-28T22:45:00Z,23.5975,temperature,livingroom
2023-04-28T22:50:00Z,23.4755,temperature,livingroom
2023-04-28T22:55:00Z,23.448,temperature,livingroom
2023-04-28T23:00:00Z,23.293125,temperature,livingroom
2023-04-28T23:05:00Z,23.25,temperature,livingroom
2023-04-28T23:10:00Z,23.1895,temperature,livingroom
2023-04-28T23:15:00Z,23.10157895,temperature,livingroom
2023-04-28T23:20:00Z,23.1135,temperature,livingroom
2023-04-28T23:25:00Z,23.04828571,temperature,livingroom
2023-04-28T23:30:00Z,23.01888889,temperature,livingroom
2023-04-28T23:35:00Z,23.0295,temperature,livingroom
2023-04-28T23:40:00Z,22.9955,temperature,livingroom
2023-04-28T23:45:00Z,23.37210526,temperature,livingroom
2023-04-28T23:50:00Z,23.759375,temperature,livingroom
2023-04-28T23:55:00Z,24.0235,temperature,livingroom
2023-04-29T00:00:00Z,24.354,temperature,livingroom
2023-04-29T00:05:00Z,24.61421053,temperature,livingroom
2023-04-29T00:10:00Z,24.87555556,temperature,livingroom
2023-04-29T00:15:00Z,25.0315,temperature,livingroom
2023-04-29T00:20:00Z,25.0155,temperature,livingroom
2023-04-29T00:25:00Z,24.48411765,temperature,livingroom
2023-04-29T00:30:00Z,24.01368421,temperature,livingroom
2023-04-29T00:35:00Z,23.82166667,temperature,livingroom
2023-04-29T00:40:00Z,23.63941176,temperature,livingroom
2023-04-29T00:45:00Z,23.55631579,temperature,livingroom
2023-04-29T00:50:00Z,23.4,temperature,livingroom
2023-04-29T00:55:00Z,23.41466667,temperature,livingroom
2023-04-29T01:00:00Z,23.31444444,temperature,livingroom
2023-04-29T01:05:00Z,23.23470588,temperature,livingroom
2023-04-29T01:10:00Z,23.09947368,temperature,livingroom
2023-04-29T01:15:00Z,23.2075,temperature,livingroom
2023-04-29T01:20:00Z,23.25157895,temperature,livingroom
2023-04-29T01:25:00Z,23.38444444,temperature,livingroom
2023-04-29T01:30:00Z,23.4965,temperature,livingroom
2023-04-29T01:35:00Z,23.6085,temperature,livingroom
2023-04-29T01:40:00Z,23.67052632,temperature,livingroom
2023-04-29T01:45:00Z,23.68764706,temperature,livingroom
2023-04-29T01:50:00Z,23.69526316,temperature,livingroom
2023-04-29T01:55:00Z,23.6855,temperature,livingroom
2023-04-29T02:00:00Z,23.52,temperature,livingroom
2023-04-29T02:05:00Z,23.61166667,temperature,livingroom
2023-04-29T02:10:00Z,23.66352941,temperature,livingroom
2023-04-29T02:15:00Z,23.74,temperature,livingroom
2023-04-29T02:20:00Z,23.74210526,temperature,livingroom
2023-04-29T02:25:00Z,23.72466667,temperature,livingroom
2023-04-29T02:30:00Z,23.70473684,temperature,livingroom
2023-04-29T02:35:00Z,23.57058824,temperature,livingroom
2023-04-29T02:40:00Z,23.34777778,temperature,livingroom
2023-04-29T02:45:00Z,23.2805,temperature,livingroom
2023-04-29T02:50:00Z,23.1605,temperature,livingroom
2023-04-29T02:55:00Z,23.09058824,temperature,livingroom
2023-04-29T03:00:00Z,23.06555556,temperature,livingroom
2023-04-29T03:05:00Z,23.062,temperature,livingroom
2023-04-29T03:10:00Z,23.17842105,temperature,livingroom
2023-04-29T03:15:00Z,23.17375,temperature,livingroom
2023-04-29T03:20:00Z,23.24882353,temperature,livingroom
2023-04-29T03:25:00Z,23.27875,temperature,livingroom
2023-04-29T03:30:00Z,23.30823529,temperature,livingroom
2023-04-29T03:35:00Z,23.30176471,temperature,livingroom
2023-04-29T03:40:00Z,23.305,temperature,livingroom
2023-04-29T03:45:00Z,23.32647059,temperature,livingroom
2023-04-29T03:50:00Z,23.25764706,temperature,livingroom
2023-04-29T03:55:00Z,23.13421053,temperature,livingroom
2023-04-29T04:00:00Z,23.10866667,temperature,livingroom
2023-04-25T01:35:00Z,28.385,humidity,office
2023-04-25T01:40:00Z,28.64,humidity,office
2023-04-25T01:45:00Z,28.92352941,humidity,office
2023-04-25T01:50:00Z,29.01052632,humidity,office
2023-04-25T01:55:00Z,29.15,humidity,office
2023-04-25T02:00:00Z,29.28947368,humidity,office
2023-04-25T02:05:00Z,29.2875,humidity,office
2023-04-25T02:10:00Z,29.30526316,humidity,office
2023-04-25T02:15:00Z,29.44,humidity,office
2023-04-25T02:20:00Z,29.40526316,humidity,office
2023-04-25T02:25:00Z,29.37647059,humidity,office
2023-04-25T02:30:00Z,29.28947368,humidity,office
2023-04-25T02:35:00Z,29.295,humidity,office
2023-04-25T02:40:00Z,29.43333333,humidity,office
2023-04-25T02:45:00Z,29.72352941,humidity,office
2023-04-25T02:50:00Z,29.725,humidity,office
2023-04-25T02:55:00Z,29.815,humidity,office
2023-04-25T03:00:00Z,29.91666667,humidity,office
2023-04-25T03:05:00Z,29.98823529,humidity,office
2023-04-25T03:10:00Z,29.97,humidity,office
2023-04-25T03:15:00Z,29.995,humidity,office
2023-04-25T03:20:00Z,29.97333333,humidity,office
2023-04-25T03:25:00Z,30,humidity,office
2023-04-25T03:30:00Z,29.945,humidity,office
2023-04-25T03:35:00Z,30.05,humidity,office
2023-04-25T03:40:00Z,30.17058824,humidity,office
2023-04-25T03:45:00Z,30.21111111,humidity,office
2023-04-25T03:50:00Z,30.205,humidity,office
2023-04-25T03:55:00Z,30.02631579,humidity,office
2023-04-25T04:00:00Z,30.04705882,humidity,office
2023-04-25T04:05:00Z,30.015,humidity,office
2023-04-25T04:10:00Z,30.035,humidity,office
2023-04-25T04:15:00Z,30.07777778,humidity,office
2023-04-25T04:20:00Z,30.00588235,humidity,office
2023-04-25T04:25:00Z,30.025,humidity,office
2023-04-25T04:30:00Z,29.995,humidity,office
2023-04-25T04:35:00Z,30,humidity,office
2023-04-25T04:40:00Z,30.21875,humidity,office
2023-04-25T04:45:00Z,30.235,humidity,office
2023-04-25T04:50:00Z,30.15,humidity,office
2023-04-25T04:55:00Z,29.91111111,humidity,office
2023-04-25T05:00:00Z,29.85555556,humidity,office
2023-04-25T05:05:00Z,29.745,humidity,office
2023-04-25T05:10:00Z,29.65,humidity,office
2023-04-25T05:15:00Z,29.61875,humidity,office
2023-04-25T05:20:00Z,29.48333333,humidity,office
2023-04-25T05:25:00Z,29.4,humidity,office
2023-04-25T05:30:00Z,28.83,humidity,office
2023-04-25T05:35:00Z,28.50588235,humidity,office
2023-04-25T05:40:00Z,28.74444444,humidity,office
2023-04-25T05:45:00Z,29.04,humidity,office
2023-04-25T05:50:00Z,29.26315789,humidity,office
2023-04-25T05:55:00Z,29.44705882,humidity,office
2023-04-25T06:00:00Z,29.5,humidity,office
2023-04-25T06:05:00Z,29.605,humidity,office
2023-04-25T06:10:00Z,29.6,humidity,office
2023-04-25T06:15:00Z,29.68125,humidity,office
2023-04-25T06:20:00Z,29.62,humidity,office
2023-04-25T06:25:00Z,29.675,humidity,office
2023-04-25T06:30:00Z,29.65263158,humidity,office
2023-04-25T06:35:00Z,29.67058824,humidity,office
2023-04-25T06:40:00Z,29.625,humidity,office
2023-04-25T06:45:00Z,29.625,humidity,office
2023-04-25T06:50:00Z,29.67222222,humidity,office
2023-04-25T06:55:00Z,29.54117647,humidity,office
2023-04-25T07:00:00Z,29.53,humidity,office
2023-04-25T07:05:00Z,29.435,humidity,office
2023-04-25T07:10:00Z,29.38235294,humidity,office
2023-04-25T07:15:00Z,29.37222222,humidity,office
2023-04-25T07:20:00Z,29.315,humidity,office
2023-04-25T07:25:00Z,29.28421053,humidity,office
2023-04-25T07:30:00Z,29.28235294,humidity,office
2023-04-25T07:35:00Z,29.27894737,humidity,office
2023-04-25T07:40:00Z,29.415,humidity,office
2023-04-25T07:45:00Z,29.52105263,humidity,office
2023-04-25T07:50:00Z,29.54666667,humidity,office
2023-04-25T07:55:00Z,29.475,humidity,office
2023-04-25T08:00:00Z,29.455,humidity,office
2023-04-25T08:05:00Z,29.44444444,humidity,office
2023-04-25T08:10:00Z,29.35294118,humidity,office
2023-04-25T08:15:00Z,29.3,humidity,office
2023-04-25T08:20:00Z,29.3,humidity,office
2023-04-25T08:25:00Z,29.27647059,humidity,office
2023-04-25T08:30:00Z,29.31764706,humidity,office
2023-04-25T08:35:00Z,28.775,humidity,office
2023-04-25T08:40:00Z,28.495,humidity,office
2023-04-25T08:45:00Z,28.61666667,humidity,office
2023-04-25T08:50:00Z,28.45294118,humidity,office
2023-04-25T08:55:00Z,28.53,humidity,office
2023-04-25T09:00:00Z,28.2,humidity,office
2023-04-25T09:05:00Z,28.06875,humidity,office
2023-04-25T09:10:00Z,28.33888889,humidity,office
2023-04-25T09:15:00Z,28.53,humidity,office
2023-04-25T09:20:00Z,28.615,humidity,office
2023-04-25T09:25:00Z,28.63529412,humidity,office
2023-04-25T09:30:00Z,28.63684211,humidity,office
2023-04-25T09:35:00Z,28.735,humidity,office
2023-04-25T09:40:00Z,28.81111111,humidity,office
2023-04-25T09:45:00Z,28.80588235,humidity,office
2023-04-25T09:50:00Z,28.77368421,humidity,office
2023-04-25T09:55:00Z,28.775,humidity,office
2023-04-25T10:00:00Z,28.75,humidity,office
2023-04-25T10:05:00Z,28.83529412,humidity,office
2023-04-25T10:10:00Z,28.72105263,humidity,office
2023-04-25T10:15:00Z,28.73,humidity,office
2023-04-25T10:20:00Z,28.76470588,humidity,office
2023-04-25T10:25:00Z,28.75,humidity,office
2023-04-25T10:30:00Z,28.695,humidity,office
2023-04-25T10:35:00Z,28.725,humidity,office
2023-04-25T10:40:00Z,28.77222222,humidity,office
2023-04-25T10:45:00Z,28.73888889,humidity,office
2023-04-25T10:50:00Z,28.72,humidity,office
2023-04-25T10:55:00Z,28.795,humidity,office
2023-04-25T11:00:00Z,28.85625,humidity,office
2023-04-25T11:05:00Z,28.86842105,humidity,office
2023-04-25T11:10:00Z,28.85,humidity,office
2023-04-25T11:15:00Z,28.91052632,humidity,office
2023-04-25T11:20:00Z,28.90588235,humidity,office
2023-04-25T11:25:00Z,28.89473684,humidity,office
2023-04-25T11:30:00Z,28.93,humidity,office
2023-04-25T11:35:00Z,28.89473684,humidity,office
2023-04-25T11:40:00Z,28.77058824,humidity,office
2023-04-25T11:45:00Z,28.76842105,humidity,office
2023-04-25T11:50:00Z,28.76,humidity,office
2023-04-25T11:55:00Z,28.81666667,humidity,office
2023-04-25T12:00:00Z,28.79411765,humidity,office
2023-04-25T12:05:00Z,28.845,humidity,office
2023-04-25T12:10:00Z,28.83,humidity,office
2023-04-25T12:15:00Z,28.8,humidity,office
2023-04-25T12:20:00Z,28.53333333,humidity,office
2023-04-25T12:25:00Z,27.985,humidity,office
2023-04-25T12:30:00Z,27.785,humidity,office
2023-04-25T12:35:00Z,29.64117647,humidity,office
2023-04-25T12:40:00Z,33.13333333,humidity,office
2023-04-25T12:45:00Z,35.375,humidity,office
2023-04-25T12:50:00Z,35.31,humidity,office
2023-04-25T12:55:00Z,34.75294118,humidity,office
2023-04-25T13:00:00Z,34.13888889,humidity,office
2023-04-25T13:05:00Z,33.75,humidity,office
2023-04-25T13:10:00Z,32.895,humidity,office
2023-04-25T13:15:00Z,32.67777778,humidity,office
2023-04-25T13:20:00Z,32.71052632,humidity,office
2023-04-25T13:25:00Z,31.945,humidity,office
2023-04-25T13:30:00Z,31.73684211,humidity,office
2023-04-25T13:35:00Z,32.09411765,humidity,office
2023-04-25T13:40:00Z,33.02631579,humidity,office
2023-04-25T13:45:00Z,32.705,humidity,office
2023-04-25T13:50:00Z,32.29411765,humidity,office
2023-04-25T13:55:00Z,31.36875,humidity,office
2023-04-25T14:00:00Z,31.16,humidity,office
2023-04-25T14:05:00Z,30.93,humidity,office
2023-04-25T14:10:00Z,30.18823529,humidity,office
2023-04-25T14:15:00Z,29.655,humidity,office
2023-04-25T14:20:00Z,29.465,humidity,office
2023-04-25T14:25:00Z,29.10555556,humidity,office
2023-04-25T14:30:00Z,28.47058824,humidity,office
2023-04-25T14:35:00Z,28.04,humidity,office
2023-04-25T14:40:00Z,27.9,humidity,office
2023-04-25T14:45:00Z,28,humidity,office
2023-04-25T14:50:00Z,27.79444444,humidity,office
2023-04-25T14:55:00Z,27.88,humidity,office
2023-04-25T15:00:00Z,27.76,humidity,office
2023-04-25T15:05:00Z,28.14117647,humidity,office
2023-04-25T15:10:00Z,27.51666667,humidity,office
2023-04-25T15:15:00Z,27.03,humidity,office
2023-04-25T15:20:00Z,26.29,humidity,office
2023-04-25T15:25:00Z,27.03529412,humidity,office
2023-04-25T15:30:00Z,27.31052632,humidity,office
2023-04-25T15:35:00Z,27.055,humidity,office
2023-04-25T15:40:00Z,26.92631579,humidity,office
2023-04-25T15:45:00Z,26.51176471,humidity,office
2023-04-25T15:50:00Z,26.34210526,humidity,office
2023-04-25T15:55:00Z,26.445,humidity,office
2023-04-25T16:00:00Z,26.36111111,humidity,office
2023-04-25T16:05:00Z,26.44705882,humidity,office
2023-04-25T16:10:00Z,26.43,humidity,office
2023-04-25T16:15:00Z,26.235,humidity,office
2023-04-25T16:20:00Z,26.06111111,humidity,office
2023-04-25T16:25:00Z,25.94705882,humidity,office
2023-04-25T16:30:00Z,25.875,humidity,office
2023-04-25T16:35:00Z,25.895,humidity,office
2023-04-25T16:40:00Z,25.89411765,humidity,office
2023-04-25T16:45:00Z,25.91111111,humidity,office
